Medical_record_number	Sample_ID	Short_ID	Sample_ID	Plasma_ID	Medical_record_number	replicate	Cohort	Institution	DNA_conc	Plasma_volume_estimated	TF	short.count	long.count	Fragment_size_ratio	Modal_fragment_length	Modal_fragment_count	Sample_type	Date_of_birth	Date_of_diagnosis	Date_of_sample	Date_of_progressive_disease	Last_known_date_if_no_progression	PFS	PFS_censor	Date_of_death	Last_known_date_if_still_alive	OST	OST_censor	Age_at_sample	Overall_survival	Sex	Spay.neuter.status	Breed	Weight_kg	Primary_diagnosis	Subtype	Tumor_location	Tumor_size	Other_diagnoses	Blood_draw_site	Blood_draw_site_side	Blood_draw_time	Time_of_Day	Sample_time_point	Disease_status	Cancer_type	tumor_cfDNA	First_Sample	Tumor_data	Normal_data	ULPWGS_data_cf3	ULPWGS_data_cf4	WES_data	CBC_data	Date.of.CBC	Total lymph node size	
409177	ARM_409177.cfDNA_D9_T6.FC19664838	ARM_409177	ARM_409177.cfDNA_D9_T6.FC19664838	ARM_409177.cfDNA_D9_T6	409177	Rep2	ARM	Tufts	5.67	FALSE	0.01518	315765	598404	0.52767863	162	15419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.9	NA	F	Y	american pit bull terrier	NA	Lymphoma	"Large cell, PARR-positive B cell"	Multicentric	8.5	NA	Jugular	Left	NA	NA	Day 9 Hour 6	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D1_T0.FC19668037	ARM_412703	ARM_412703.cfDNA_D1_T0.FC19668037	ARM_412703.cfDNA_D1_T0	412703	Rep1	ARM	Tufts	19.5050848	FALSE	0.2492	1269897	884032	1.43648307	142	47773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD5"	Multicentric	18.7	NA	Saphenous	Right	NA	NA	Day 1 Hour 0	NA	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	18.7	
412703	ARM_412703.cfDNA_D1_T0.FC19668106	ARM_412703	ARM_412703.cfDNA_D1_T0.FC19668106	ARM_412703.cfDNA_D1_T0	412703	Rep2	ARM	Tufts	17.2840909	FALSE	0.2532	1506486	1045843	1.44045139	142	56688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD6"	Multicentric	18.7	NA	Saphenous	Right	NA	NA	Day 1 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	18.7	
412703	ARM_412703.cfDNA_D1_T12.FC19668035	ARM_412703	ARM_412703.cfDNA_D1_T12.FC19668035	ARM_412703.cfDNA_D1_T12	412703	Rep1	ARM	Tufts	36.4395349	FALSE	0.2385	962140	975676	0.98612654	142	36352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD9"	Multicentric	18.7	NA	Saphenous	Right	NA	NA	Day 1 Hour 12	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D1_T12.FC19668040	ARM_412703	ARM_412703.cfDNA_D1_T12.FC19668040	ARM_412703.cfDNA_D1_T12	412703	Rep2	ARM	Tufts	18.7159091	FALSE	0.2431	919178	936862	0.98112422	142	35145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD10"	Multicentric	18.7	NA	Saphenous	Right	NA	NA	Day 1 Hour 12	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D1_T6.FC19668022	ARM_412703	ARM_412703.cfDNA_D1_T6.FC19668022	ARM_412703.cfDNA_D1_T6	412703	Rep1	ARM	Tufts	33.0545455	FALSE	0.2482	1004250	798076	1.25833881	132	35852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD7"	Multicentric	18.7	NA	Saphenous	Right	NA	NA	Day 1 Hour 6	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D1_T6.FC19668023	ARM_412703	ARM_412703.cfDNA_D1_T6.FC19668023	ARM_412703.cfDNA_D1_T6	412703	Rep2	ARM	Tufts	29.90625	FALSE	0.2422	1147400	864636	1.32703242	132	40737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD8"	Multicentric	18.7	NA	Saphenous	Right	NA	NA	Day 1 Hour 6	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D9_T24.FC19668082	ARM_412703	ARM_412703.cfDNA_D9_T24.FC19668082	ARM_412703.cfDNA_D9_T24	412703	Rep1	ARM	Tufts	212.85	FALSE	0.3192	771999	634142	1.21739137	143	31294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD25"	Multicentric	16.8	NA	Saphenous	Right	NA	NA	Day 10 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D9_T24.FC19668098	ARM_412703	ARM_412703.cfDNA_D9_T24.FC19668098	ARM_412703.cfDNA_D9_T24	412703	Rep2	ARM	Tufts	219.422951	FALSE	0.3182	1079842	797193	1.3545553	143	42323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD26"	Multicentric	16.8	NA	Saphenous	Right	NA	NA	Day 10 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D2_T0.FC19668024	ARM_412703	ARM_412703.cfDNA_D2_T0.FC19668024	ARM_412703.cfDNA_D2_T0	412703	Rep1	ARM	Tufts	35.4446809	FALSE	0.2427	443769	716366	0.61947245	143	17390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD11"	Multicentric	NA	NA	Saphenous	Right	NA	NA	Day 2 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D2_T0.FC19668038	ARM_412703	ARM_412703.cfDNA_D2_T0.FC19668038	ARM_412703.cfDNA_D2_T0	412703	Rep2	ARM	Tufts	40.5183674	FALSE	0.2556	704676	1047616	0.67264723	142	27201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD12"	Multicentric	NA	NA	Saphenous	Right	NA	NA	Day 2 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D2_T12.FC19668052	ARM_412703	ARM_412703.cfDNA_D2_T12.FC19668052	ARM_412703.cfDNA_D2_T12	412703	Rep1	ARM	Tufts	61.583432	FALSE	0.2523	807595	802584	1.00624358	143	34917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD15"	Multicentric	NA	NA	Saphenous	Right	NA	NA	Day 2 Hour 12	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D2_T12.FC19668109	ARM_412703	ARM_412703.cfDNA_D2_T12.FC19668109	ARM_412703.cfDNA_D2_T12	412703	Rep2	ARM	Tufts	89.1578947	FALSE	0.2698	1000268	878328	1.13883196	143	41627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD16"	Multicentric	NA	NA	Saphenous	Right	NA	NA	Day 2 Hour 12	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D2_T6.FC19668020	ARM_412703	ARM_412703.cfDNA_D2_T6.FC19668020	ARM_412703.cfDNA_D2_T6	412703	Rep1	ARM	Tufts	95.22	FALSE	0.2646	218063	490314	0.44474153	168	11402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD13"	Multicentric	NA	NA	Saphenous	Right	NA	NA	Day 2 Hour 6	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D2_T6.FC19668034	ARM_412703	ARM_412703.cfDNA_D2_T6.FC19668034	ARM_412703.cfDNA_D2_T6	412703	Rep2	ARM	Tufts	94.1714286	FALSE	0.259	400124	820621	0.48758684	168	19406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD14"	Multicentric	NA	NA	Saphenous	Right	NA	NA	Day 2 Hour 6	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D2_T24.FC19668018	ARM_412703	ARM_412703.cfDNA_D2_T24.FC19668018	ARM_412703.cfDNA_D2_T24	412703	Rep1	ARM	Tufts	18.18	FALSE	0.2227	409142	632351	0.64701724	143	14940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD17"	Multicentric	NA	NA	Saphenous	Right	NA	NA	Day 3 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	17.9	
412703	ARM_412703.cfDNA_D2_T24.FC19668036	ARM_412703	ARM_412703.cfDNA_D2_T24.FC19668036	ARM_412703.cfDNA_D2_T24	412703	Rep2	ARM	Tufts	17.1	FALSE	0.2058	264471	404811	0.6533197	152	9371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD18"	Multicentric	NA	NA	Saphenous	Right	NA	NA	Day 3 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	17.9	
412703	ARM_412703.cfDNA_D9_T0.FC19668043	ARM_412703	ARM_412703.cfDNA_D9_T0.FC19668043	ARM_412703.cfDNA_D9_T0	412703	Rep1	ARM	Tufts	113.931606	FALSE	0.3189	1017575	727626	1.39848631	143	40640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD19"	Multicentric	16.8	NA	Saphenous	Right	NA	NA	Day 9 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	16.8	
412703	ARM_412703.cfDNA_D9_T12.FC19668044	ARM_412703	ARM_412703.cfDNA_D9_T12.FC19668044	ARM_412703.cfDNA_D9_T12	412703	Rep1	ARM	Tufts	72.78	FALSE	0.3346	1611778	1018811	1.58201865	143	61694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD23"	Multicentric	16.8	NA	Saphenous	Right	NA	NA	Day 9 Hour 12	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D9_T12.FC19668049	ARM_412703	ARM_412703.cfDNA_D9_T12.FC19668049	ARM_412703.cfDNA_D9_T12	412703	Rep2	ARM	Tufts	88.0915663	FALSE	0.3309	1018582	732241	1.39104748	143	40432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD24"	Multicentric	16.8	NA	Saphenous	Right	NA	NA	Day 9 Hour 12	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D9_T6.FC19668025	ARM_412703	ARM_412703.cfDNA_D9_T6.FC19668025	ARM_412703.cfDNA_D9_T6	412703	Rep1	ARM	Tufts	55.0875	FALSE	0.3404	1514567	786356	1.92605766	143	54411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD21"	Multicentric	16.8	NA	Saphenous	Right	NA	NA	Day 9 Hour 6	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
412703	ARM_412703.cfDNA_D9_T6.FC19668033	ARM_412703	ARM_412703.cfDNA_D9_T6.FC19668033	ARM_412703.cfDNA_D9_T6	412703	Rep2	ARM	Tufts	57.3	FALSE	0.3297	1111329	715053	1.55419109	143	43022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.3	NA	F	Y	chesapeake bay retriever	NA	Lymphoma	"Large cell, CD8 lymphocytosis, loss of CD22"	Multicentric	16.8	NA	Saphenous	Right	NA	NA	Day 9 Hour 6	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
226485	ARM_S226485.ctDNA_D1T0.FC19270951	ARM_S226485	ARM_S226485.ctDNA_D1T0.FC19270951	ARM_S226485.ctDNA_D1T0	226485	Rep1	ARM	Tufts	20.0652632	FALSE	0.8567	684398	1419523	0.48213238	165	40025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	24.8	NA	Saphenous	Left	NA	NA	Day 1 Hour 0	NA	Lymphoma	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	24.8	
226485	ARM_S226485.ctDNA_D1T0.FC19270953	ARM_S226485	ARM_S226485.ctDNA_D1T0.FC19270953	ARM_S226485.ctDNA_D1T0	226485	Rep2	ARM	Tufts	20.7737705	FALSE	0.8552	604727	1370988	0.44108847	163	38280	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	24.8	NA	Saphenous	Left	NA	NA	Day 1 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	24.8	
226485	ARM_S226485.ctDNA_D1T12.FC19270966	ARM_S226485	ARM_S226485.ctDNA_D1T12.FC19270966	ARM_S226485.ctDNA_D1T12	226485	Rep1	ARM	Tufts	24.587234	FALSE	0.8514	765927	1555022	0.49255059	164	43348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	24.8	NA	Jugular	Right	NA	NA	Day 1 Hour 12	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
226485	ARM_S226485.ctDNA_D1T12.FC19270967	ARM_S226485	ARM_S226485.ctDNA_D1T12.FC19270967	ARM_S226485.ctDNA_D1T12	226485	Rep2	ARM	Tufts	25.5692308	FALSE	0.843	391308	1106345	0.35369437	167	28410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	24.8	NA	Jugular	Right	NA	NA	Day 1 Hour 12	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
226485	ARM_S226485.ctDNA_D1T6.FC19270961	ARM_S226485	ARM_S226485.ctDNA_D1T6.FC19270961	ARM_S226485.ctDNA_D1T6	226485	Rep1	ARM	Tufts	36.36	FALSE	0.8751	318244	1036249	0.30711152	169	26822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	24.8	NA	Jugular	Right	NA	NA	Day 1 Hour 6	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
226485	ARM_S226485.ctDNA_D1T6.FC19270974	ARM_S226485	ARM_S226485.ctDNA_D1T6.FC19270974	ARM_S226485.ctDNA_D1T6	226485	Rep2	ARM	Tufts	34.8631579	FALSE	0.8583	687364	1449718	0.47413635	164	40308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	24.8	NA	Jugular	Right	NA	NA	Day 1 Hour 6	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
226485	ARM_S226485.ctDNA_D9T24.FC19270928	ARM_S226485	ARM_S226485.ctDNA_D9T24.FC19270928	ARM_S226485.ctDNA_D9T24	226485	Rep1	ARM	Tufts	11.4488372	FALSE	0.5826	169081	526569	0.32109942	169	11310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	18.3	NA	Jugular	Right	NA	NA	Day 10 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
226485	ARM_S226485.ctDNA_D9T24.FC19270937	ARM_S226485	ARM_S226485.ctDNA_D9T24.FC19270937	ARM_S226485.ctDNA_D9T24	226485	Rep2	ARM	Tufts	10.8891089	FALSE	0.5812	282248	776382	0.36354269	169	17319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	18.3	NA	Jugular	Right	NA	NA	Day 10 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
226485	ARM_S226485.ctDNA_D2T0.FC19270963	ARM_S226485	ARM_S226485.ctDNA_D2T0.FC19270963	ARM_S226485.ctDNA_D2T0	226485	Rep1	ARM	Tufts	24.0190476	FALSE	0.7615	190304	774001	0.24587048	169	16967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	NA	NA	Jugular	Right	NA	NA	Day 2 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
226485	ARM_S226485.ctDNA_D2T0.FC19270965	ARM_S226485	ARM_S226485.ctDNA_D2T0.FC19270965	ARM_S226485.ctDNA_D2T0	226485	Rep2	ARM	Tufts	25.3213483	FALSE	0.7708	239586	711484	0.33674123	169	16307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	NA	NA	Jugular	Right	NA	NA	Day 2 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
226485	ARM_S226485.ctDNA_D2T12.FC19270945	ARM_S226485	ARM_S226485.ctDNA_D2T12.FC19270945	ARM_S226485.ctDNA_D2T12	226485	Rep1	ARM	Tufts	13.1502591	FALSE	0.8057	1269294	1453663	0.87316937	144	61220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	NA	NA	Jugular	Right	NA	NA	Day 2 Hour 12	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
226485	ARM_S226485.ctDNA_D2T12.FC19270957	ARM_S226485	ARM_S226485.ctDNA_D2T12.FC19270957	ARM_S226485.ctDNA_D2T12	226485	Rep2	ARM	Tufts	13.6727273	FALSE	0.7928	793916	885592	0.89648055	144	36876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	NA	NA	Jugular	Right	NA	NA	Day 2 Hour 12	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
226485	ARM_S226485.ctDNA_D2T6.FC19270955	ARM_S226485	ARM_S226485.ctDNA_D2T6.FC19270955	ARM_S226485.ctDNA_D2T6	226485	Rep1	ARM	Tufts	29.4289157	FALSE	0.8472	269825	650430	0.41484095	165	16854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	NA	NA	Jugular	Right	NA	NA	Day 2 Hour 6	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
226485	ARM_S226485.ctDNA_D2T6.FC19270964	ARM_S226485	ARM_S226485.ctDNA_D2T6.FC19270964	ARM_S226485.ctDNA_D2T6	226485	Rep2	ARM	Tufts	27.3188571	FALSE	0.8371	471005	854652	0.55110735	153	24251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	NA	NA	Jugular	Right	NA	NA	Day 2 Hour 6	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
226485	ARM_S226485.ctDNA_D2T24.FC19270944	ARM_S226485	ARM_S226485.ctDNA_D2T24.FC19270944	ARM_S226485.ctDNA_D2T24	226485	Rep1	ARM	Tufts	6.90309278	FALSE	0.3553	269638	570362	0.47274889	152	13104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	NA	NA	Jugular	Right	NA	NA	Day 3 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	19.3	
226485	ARM_S226485.ctDNA_D2T24.FC19270973	ARM_S226485	ARM_S226485.ctDNA_D2T24.FC19270973	ARM_S226485.ctDNA_D2T24	226485	Rep2	ARM	Tufts	6.77765363	FALSE	0.3812	292398	662723	0.44120696	152	14509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	NA	NA	Jugular	Right	NA	NA	Day 3 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	19.3	
226485	ARM_S226485.ctDNA_D9T0.FC19270929	ARM_S226485	ARM_S226485.ctDNA_D9T0.FC19270929	ARM_S226485.ctDNA_D9T0	226485	Rep1	ARM	Tufts	17.7824176	FALSE	0.6398	216251	586481	0.36872635	170	13337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	18.3	NA	Jugular	Left	NA	NA	Day 9 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	18.3	
226485	ARM_S226485.ctDNA_D9T0.FC19270959	ARM_S226485	ARM_S226485.ctDNA_D9T0.FC19270959	ARM_S226485.ctDNA_D9T0	226485	Rep2	ARM	Tufts	22.33125	FALSE	0.6643	320051	1160532	0.27577956	171	25368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	18.3	NA	Jugular	Left	NA	NA	Day 9 Hour 0	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	18.3	
226485	ARM_S226485.ctDNA_D9T12.FC19270936	ARM_S226485	ARM_S226485.ctDNA_D9T12.FC19270936	ARM_S226485.ctDNA_D9T12	226485	Rep1	ARM	Tufts	11.1581152	FALSE	0.6096	238956	732201	0.32635301	169	17162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	18.3	NA	Jugular	Left	NA	NA	Day 9 Hour 12	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
226485	ARM_S226485.ctDNA_D9T12.FC19270950	ARM_S226485	ARM_S226485.ctDNA_D9T12.FC19270950	ARM_S226485.ctDNA_D9T12	226485	Rep2	ARM	Tufts	10.8	FALSE	0.6114	124681	374301	0.33310357	168	8800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA	M	N	german shepherd	NA	Lymphoma	"Large cell, PARR -B cell lymphoproliferative disease, cd21 lymphocytosis"	Multicentric	18.3	NA	Jugular	Left	NA	NA	Day 9 Hour 12	NA	Lymphoma	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	
